ra,dec,koi_gmag,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_insol,koi_srho,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,prediction,prediction_proba_pos
0.7000265494326328,-1.085098103406716,0.5370871370654366,-0.4590692202256637,0.0566126846530911,0.6940686648285946,1.31925203455344,-1.24612875430574,2.846348457158056,-0.0322948296569685,0.1048625253180654,6.249216686589531,0.114921625567679,-0.5010374150337861,-9.033688919159005,0.56680825374545,0.7395993298465667,0.4737209839137171,-3.707430729537488,-0.1343057589037965,-0.9204664018064586,-0.7013901416113524,-0.0785355379768361,0.0371429744043994,-0.0308417519109002,0.001223464980739,-0.0715430045387364,-0.0211143856828359,-0.5978457176799866,-0.4044450271843333,-0.0602241003734415,-0.0567733059860664,-0.1844059225550584,0.0,0.0,0.0,0.0,-1,0.5
-0.0373290186366349,-0.4616160461082331,0.4945423182769673,-0.4590692202256637,-0.5474619657828401,0.9058457797420448,-1.7524086681378022,0.5826166725812488,2.0615970716678453,-0.0387192444624212,-0.0750042505847783,0.5970751245035788,0.6453448180912278,-0.0014173980968892,0.3497488751917199,-0.7843070844140221,-0.6745970074583569,-0.2507947934886408,0.3797022713792822,-0.0637861424316765,-0.2307740865405714,-0.8032647864725942,0.2199696031610206,-0.1752849662616058,0.0697721571351467,-0.361797072857637,-0.9016188767040564,0.8736074783902147,0.2511140415948662,-0.4044450271843333,0.5376828846453838,-0.0781568523896887,-0.1627089790599938,0.0,0.0,0.0,0.0,-1,0.41
-0.6341418088376204,0.1462207981306168,0.689132555030786,-0.4590692202256637,0.3810231450723875,0.0527298048583051,-1.4186940459408648,-0.5475738001394673,0.1863192376762508,-0.0418577917158986,-0.0244182364243403,-0.4412183538138685,-0.0871249199883693,-0.477232815500441,-0.30358703325215,0.3185044210038486,0.0252042645076208,1.1202937841231155,-0.2550237269532233,-0.1378326599453396,-0.8674219734099892,-0.8032647864725942,0.0649581213269382,-0.3991717308459445,-0.026070584699137,-0.0327020408195023,0.202443714218241,1.187317531299923,0.2828716762261541,-0.4044450271843333,-0.1083032613259017,-0.0596663183533897,-0.1796396282784767,0.0,0.0,0.0,0.0,-1,0.49
-1.1996906093184017,1.3023230286547811,-5.066274734189687,-0.4590692202256637,5.023448699348527,-0.1371879710938854,0.3961325381321551,-1.4545045218837478,1.5922430413814654,0.048952866981198,0.1275797538116469,-0.7005441290095739,0.0137618240373838,-0.50074665426386,-7.627826427912377,8.62726439660557,4.165009493243291,-1.3624609607999512,-0.3442843172421188,0.3251342597153632,0.9928512384155148,-0.8032647864725942,-0.797975451679259,0.4673440259993342,-0.0222644501508915,0.006402971584132,6.1665503813705165,-1.5991782025690664,3.676748520240421,-0.4044450271843333,-0.0899667582210476,-0.4558385338796202,-0.1822799854619116,0.0,0.0,0.0,0.0,-1,0.27
0.8439407497241295,0.5209548523043671,-3.508157928067712,-0.4590692202256637,-0.505512337280345,0.0451098447550148,0.4451088743857541,-0.9345573684986244,0.4332914039545053,-0.0415339873188233,0.0038718190375042,1.1040880283776595,-0.1258371776573749,-0.3147467729030359,0.2558483701319742,-0.2551630546405406,0.8752316517728393,-0.5731583199124868,0.1264043787603502,-0.0092183305835901,0.7119715895084129,-0.8032647864725942,0.8762557912315802,0.4699513605557805,-0.026241990091528,-0.0086699711175741,2.0095215671724738,-0.2474738128942539,1.0717934564043887,-0.4044450271843333,-0.0683340565237596,-0.0745231905513166,-0.1835745869813183,0.0,0.0,0.0,0.0,-1,0.44
0.9650153386305508,1.0793585885435348,0.831413588356158,3.548560789139857,-0.3908500193735246,0.0792093262349243,0.0,0.1906717764226159,0.2365689857934714,0.0169050925091243,0.1503882414339303,0.1719311467501383,0.1057333361104284,-0.4860512461310514,-1.3179769963623695,-0.2808496580276028,0.0327216191463527,0.9564133345815182,-0.0226208198349131,-0.1968258714696818,-0.0884342229217969,-0.3957662070276267,-0.06163820609642,-0.2117899767364184,-0.0398384912290638,-0.1200330508688255,0.6761808219771547,-1.9658899223363784,1.4179701116812269,-0.4044450271843333,-0.437244395587813,-0.0741601105700893,-0.1838336144052373,0.0,0.0,0.0,0.0,-1,0.45
-0.6395268937242824,0.1734103918463866,0.6117149339566856,-0.4590692202256637,2.6602862937079617,2.047934054107857,-0.451326962973225,-0.2479096010510951,4.22661281501618,-0.029978934098603,0.1614361749460531,-0.7476336879035735,0.9343348252576306,-0.5005488789442517,-4.17995858719746,1.9829963204854797,-0.0865174469750652,0.7126669355183121,-0.1858803110233449,-0.1413740235049481,-0.3465610843757249,-0.8032647864725942,-0.4520772562434907,-0.0244778364386305,-0.0271446148450628,0.0628109395036448,0.0527867280572432,-0.1303917400405979,-0.5628337415467403,-0.4044450271843333,-0.5467128754327674,-0.0336271708764136,-0.1791575671829649,0.0,0.0,0.0,0.0,-1,0.48
-0.0662701943948641,0.1248263309580415,1.0908672373612494,-0.4590692202256637,-0.5362753981821747,0.9597322138790516,-1.6453362640523477,-0.0722785969496312,0.582971504729205,-0.0377583316291321,-0.0127383889317307,0.4532489166424839,1.8185041051843949,-0.3215393418261707,0.3232980286960181,-0.7295089971882893,-0.0864350954331085,0.7390090263802122,0.5272338669942724,-0.118004809179181,-0.2734130813666259,-0.8032647864725942,2.4785696649623583,-0.4999113385506985,0.0637164180539893,1.0026501985726273,-0.0287363332876684,0.0201537197100679,-0.2127281072661334,-0.4044450271843333,3.0864624358162662,-0.0783460693152418,-0.1653746817076132,0.0,0.0,0.0,0.0,-1,0.47
0.7376553000720185,1.1687938128921656,-0.9966187074565978,-0.4590692202256637,-0.041269781852731,-0.0255140836467945,-1.2984486962423734,-0.443385916350464,0.0601602955947182,-0.0418124883318471,0.0771897099121186,-0.3593296829060669,-0.1295370831087269,-0.4654651364980501,-0.6170295642262321,0.5274221285519546,0.4847892527114318,0.3180754491676982,0.9782187653823808,0.0109451682981508,-0.1234983959107245,-0.8032647864725942,0.4517813021088857,-0.208952399346298,-0.0253299671874558,-0.0154042152038989,0.061862345093371,4.905447166796719,5.059241748687597,-0.4044450271843333,-0.5509490600925061,-0.0556078801810084,-0.1860718276458516,0.0,0.0,0.0,0.0,-1,0.5
-0.3446151638741326,1.2238895873997682,1.2596516004237022,-0.4590692202256637,-0.3516970327711957,0.414982914413746,1.5232638076373977,2.145434929416305,0.8256670966996109,-0.0406270898971821,0.0128118337407337,-0.3393411139736961,0.205358687109589,-0.3604425096472047,0.1817859999440048,-0.4092826749629139,-0.9957736149554476,0.6318084973456297,0.5421248214580122,-0.1419557610317476,-0.9237443396290704,-0.8032647864725942,0.2134324197706626,-0.3488990592592987,-0.0190752818151117,-0.1848051405691943,-0.6321926362043669,1.038890389505524,0.3670630086216152,-0.4044450271843333,2.270771043352484,-0.0758017466154396,-0.1474976646828477,0.0,0.0,0.0,0.0,-1,0.47
