ra,dec,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_insol,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
-0.04686932082230236,1.2233920962910778,0.6262528393212459,-0.47034035729411555,-0.26255539781843146,0.5819050715472945,-0.32752427286344654,-0.03101156666873952,-0.11577743717759074,-0.3844758179736461,-0.3272723385396972,-0.22391730687542724,0.518027616294616,-0.41722031434890827,-0.49615397585011983,0.01538345971881093,0.12745535674340033,0.021191448954208793,-0.011038078477039784,-0.6340985333927657,-0.05410651124935012,0.0,0.0,0.0,0.0
-0.04686932082230236,1.2233920962910778,0.6262528393212459,-0.6808395758836964,-0.2644060764200793,-0.7705873573968482,-0.33869853589016374,-0.031008600776589512,-0.029790268265372767,-0.15952649755297998,-0.32463542738307977,0.2697568222175607,0.5125008373207107,-0.8077953900289446,-0.49177097919018514,-0.00042261344728742684,0.11242205351199316,0.08060607050804484,-0.12298101672995335,-0.561137876840169,-0.05484034983072467,0.0,0.0,0.0,0.0
-1.388108820358154,1.2634585882724474,-0.4713278095638973,0.3914470418888692,-0.14891495300283436,-0.7751345472617387,0.19744260413172735,-0.023542841814141933,0.10234030660943828,-0.46813002676586785,-0.24472953741367376,-0.3257496819870549,-0.8679657330502518,0.25456881582075425,-0.5049199691699893,0.005688123803475617,0.020480321051054018,-0.08415829229735575,0.08580388401187322,-0.536829397737291,-0.0477194884092507,0.0,1.0,0.0,0.0
-0.7132010409633874,1.2469892363556696,-0.4713278095638973,0.2007383481239498,-0.26151044211199304,-0.16422947410907077,-0.3218253987198208,-0.0308420793049334,-0.024921343184909274,-0.5863294795512738,-0.3278817774094628,-0.23900178580716647,0.257040831415764,0.26684403248498395,2.7078165825621414,0.0021916278536839337,0.02508619909558971,-0.0664802790830891,0.0014205202646989843,-0.6308623373742223,-0.055028384883623285,0.0,0.0,0.0,0.0
0.8652067365107968,1.2465622221473558,1.723833488206389,-0.5548998724540327,-0.2566381303967969,-0.5823732377718193,-0.2932192853714248,-0.030927049365350914,-0.07773139982958975,-0.1645861837536053,-0.3177386436222595,-0.19503762874441996,0.4228442006329172,-0.3703513052673039,-0.5049199691699893,0.013921870111612746,0.053250679326689115,0.017416684352369195,0.007016117905711534,-0.5773722009273651,-0.0542313861352191,0.0,0.0,0.0,0.0
0.8652067365107968,1.2465622221473558,1.723833488206389,-0.29402477249258635,-0.2614319205879976,0.30432878588181056,-0.322607597131691,-0.030816717170601457,0.054392466781819186,-0.3624052470052586,-0.3266048844858191,-0.30116934535926676,0.15326020401687945,-0.0076744492786987445,-0.5049199691699893,0.03715498100381221,-0.008201176591309794,0.12737373935707144,0.06127705042438875,-0.5153623522956702,-0.04917896242264706,0.0,0.0,0.0,0.0
0.8652067365107968,1.2465622221473558,1.723833488206389,-0.08712383114385304,-0.2661290649705006,0.08527285673839421,-0.3507667399590183,-0.03150582387271744,-0.015411922493539301,-0.47324337743082506,-0.3316862047828383,-0.3209146319390633,0.05807678835518066,0.21551130825275058,-0.5049199691699893,-0.014072625963100242,0.016566145311352472,0.06245905986288464,0.09244089994432299,-0.39982139404527733,-0.046107060234741086,0.0,0.0,0.0,0.0
1.405552960582428,-0.4484053697037577,-0.4713278095638973,-0.39297739661589354,-0.25864163688031405,0.6509037351493273,-0.3142268998616531,-0.019630968500413445,-0.8728982168061724,-0.12912578345272716,-0.33169975539040725,-0.30623175757929844,-1.2468571360390794,0.19542459007492013,-0.5049199691699893,-0.6507416545741873,1.2373360298632847,-1.5519713516956872,2.7385161652588907,2.1085608685206347,-0.05321484957807092,0.0,1.0,1.0,0.0
-1.081099731430202,1.288738945781713,1.723833488206389,-0.6016774765850507,-0.2384341760889984,-0.4155111401210581,-0.1866168160965427,-0.030106395634435536,-0.1679179578172039,-0.30588809060606115,-0.2800766058745648,-0.09313136264654445,0.5339938666636755,-0.6325945703667569,-0.22879117959410353,0.016334722630035454,0.014685474618471517,0.022415148097276818,-0.030504439869073797,-0.5887833474298659,-0.0547514222163227,0.0,0.0,0.0,0.0
-1.1211318203364729,1.5512575127549075,-0.4713278095638973,0.05140984262877709,1.1627677404562324,-0.47422920055029516,4.442209900090789,-0.028003598272290257,0.011778203489941137,-0.564644362430771,-0.1765207308940915,-0.29046009280539153,0.19563217615015177,0.1920768037119484,-0.5049199691699893,0.010428323438873096,0.025359206748670784,0.020941617356621065,-0.0364924680083478,-0.4923390152576089,-0.04978914791038081,0.0,0.0,0.0,0.0
0.018740047441698292,1.1753516023843675,-0.4713278095638973,0.3734556556846315,0.5859921996089519,-0.7751345472617387,6.2765769185566835,-0.027301366020471885,-0.10784082157503602,-0.2510235295090065,-0.2602800031756301,-0.31689564534018727,0.3675764108938659,0.9832703141609362,-0.5049199691699893,0.031433586930393845,-0.01904147190006813,0.8669483481647391,-0.8682052055903847,0.7880597234318676,-0.018802553837974734,0.0,1.0,0.0,0.0
