ra,dec,koi_gmag,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_insol,koi_srho,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
-0.0453814099916844,1.2198219298007973,0.6997325431458149,0.6185123664445363,-0.4604068847139785,-0.2557474118657556,0.5790842011842673,0.4808719040870399,-0.3220694396490143,-0.0285743088039231,-0.0711400212063138,-0.3733989279318501,-0.3211161105893055,-0.1646154532109017,0.5114331193464529,-0.4061841872285275,-0.3666792157322277,0.2799606930277388,0.3359329657777267,-0.1331708259944346,-0.2598475179056124,-0.4999547878218841,0.0283675299214859,0.0488557730508021,0.0172438591294236,-0.0025120950127435,0.0197856284187527,0.1506928783042227,-0.470398285627042,-0.3574943831164978,0.1709973222967985,-0.0463827419246426,-0.031674976244016,0.0,0.0,0.0,0.0
-0.0453814099916844,1.2198219298007973,0.6997325431458149,0.6185123664445363,-0.6736879563234894,-0.2576322389793684,-0.8018151687542829,0.4808719040870399,-0.3333204709181567,-0.0284760687705179,-0.03505950000065,-0.1459537864959259,-0.3184337488535359,0.1966133441040894,0.5057951348075213,-0.8029463725895422,-0.2137483824723936,0.2220597034445907,0.1803252587774183,-0.1287593971707233,-0.3221104318316348,-0.4955902226812101,0.0048744407319097,0.0484879003874166,0.0173046252341033,-0.0025956167878317,0.1218667050825102,-0.1722752524211308,-0.3531543489590844,1.2173827093207157,0.0380024571066187,-0.0467494005005496,-0.0148694676300658,0.0,0.0,0.0,0.0
-0.7112311536275339,1.2434189357653835,0.7836211905715025,-0.4742923124958229,0.2195404632377101,-0.2546831747549651,-0.1827217076226452,-0.3960638859956658,-0.3163314137017516,-0.0285430734729841,0.0035421861532195,-0.5728505826307484,-0.3211647894301447,-0.2494124620116162,0.2451949605635816,0.2887164402751921,0.5497242134092466,-0.0966088724911695,1.2817630163035465,-0.1114784312388293,-0.053515563760267,2.690542330010794,0.0082240612324931,0.0234517844717282,0.0172431253484347,-0.0024872794121683,-0.1144631326951837,0.0039892336158439,-0.5265903340378784,-0.3574943831164978,0.1884820389241716,-0.0379776580950282,-0.1075453063227096,0.0,0.0,0.0,0.0
0.8660349170339194,1.2429919239837457,0.930594100861308,1.7113170453848956,-0.5460838963861753,-0.2497209596957981,-0.6096479124786655,-0.5357033430152045,-0.2875287736527468,-0.0275653200165361,-0.0727565207966718,-0.1531123539262204,-0.3109966996253191,-0.338915526401269,0.4143344967315235,-0.3585727249852058,0.3911299746164158,0.3542719889878893,-0.0871196445993827,-0.0529499784120033,0.3706439457775382,-0.508683918103232,0.0155213140135,0.0143429157147154,0.0172275010241627,-0.0024391198554799,0.0117750227152013,-0.0583807364050121,-0.6007645507872971,-0.3574943831164978,0.1819192762321655,-0.0466391886301482,-0.0774884625354438,0.0,0.0,0.0,0.0
0.8660349170339194,1.2429919239837457,0.930594100861308,1.7113170453848956,-0.2817612008017386,-0.2546032043607015,0.2956778694500583,-0.5357033430152045,-0.3171189858905916,-0.0284441074056669,0.0886287195754978,-0.3465713236342812,-0.3204260536653872,-0.2755513611016194,0.1393261397769812,0.0098493042785933,0.6226702701329235,0.757566672153831,0.474080137120222,-0.1577867471816113,0.5988559087438304,-0.508683918103232,0.0407950528940473,0.0015502804555624,0.0172224408691684,-0.0024391198554799,0.1772620836363002,0.0184442050561933,-0.527838916140144,1.2173827093207157,0.2114268166666171,-0.0438898282110513,-0.0963587478820263,0.0,0.0,0.0,0.0
0.8660349170339194,1.2429919239837457,0.930594100861308,1.7113170453848956,-0.0721259594761509,-0.2593870199193905,0.0720210207595284,-0.5357033430152045,-0.3454715846888306,-0.0289178025036648,-0.0952680043110348,-0.4159412464646591,-0.3255057007059406,-0.307163003168952,0.0422275171620518,0.236570553056316,0.4150432433248692,-0.2612051355726955,0.3864101973375357,-0.141790112874724,-0.0572250243883267,-0.508683918103232,0.0092203564628788,0.0536316861240567,0.0172473704489245,-0.0024391198554799,-0.1111515774072861,-0.0328543614792424,-0.4104532809372396,2.792259801757929,0.320361615466723,-0.0411493322407725,-0.0794294515143974,0.0,0.0,0.0,0.0
-1.0788637326070032,1.285168407932325,1.1487045841680952,1.7113170453848956,-0.5934796900771777,-0.2311811080847422,-0.4392811432595254,1.6138133653722335,-0.1801939353451275,-0.027727959718395,-0.0759505929461959,-0.3081917138709439,-0.2725295775013603,-0.0952116607761679,0.5277206302366995,-0.6249701922990298,-0.7679095350241646,0.4202220672245482,0.5800522444292183,-0.1383294071170231,-0.4010068366826073,-0.2337163142407714,0.0114337577549134,0.0151163516938462,0.0172124261496995,-0.0022290422340568,0.1055055670417418,0.0479830313268071,-0.6093684941313806,-0.3574943831164978,0.2220401638908632,-0.0466079574784474,-0.0536717322760618,0.0,0.0,0.0,0.0
-1.1188668651755749,1.5476854830407776,-2.088054988104634,-0.4742923124958229,0.0682385064548947,1.1958756275359756,-0.4992324826648389,-0.1475056525008861,4.4804332575844565,-0.0254205898808855,0.0040501679330405,-0.5658617483458015,-0.1662922082404833,-0.2897972904123876,0.1825506879087884,0.2127648219346551,0.1144735925801869,0.3501310064535876,0.2465858022467522,-0.1370804738515748,-0.1557164019619134,-0.508683918103232,0.0119802527436832,0.0247718024749827,0.0172360633929824,-0.0022923443478354,0.0063904422297265,-0.1007646722236996,-0.5656419821219669,-0.3574943831164978,-0.6207991213189875,-0.0431542469453074,-0.0696027336031968,0.0,0.0,0.0,0.0
0.0201805011678878,1.1717817089030396,-2.6256134408084404,-0.4742923124958229,0.3945403168660268,0.6084574897298354,-0.8064578650718661,-1.0505074745605725,6.327402550726887,-0.0247832473282147,-0.1214945267316306,-0.2521194063861355,-0.2522234358753874,-0.3170315896927554,0.3579546513422093,1.0164916488516818,0.7049710201904212,-0.7075944174747252,0.9900319346447212,0.040798208631549,1.2104496750562486,-0.508683918103232,0.0327632379578563,-0.0192712099871521,0.0171383035456624,-0.0024391198554799,1.2993467193190875,-1.667606351824585,0.5083059515818716,-0.3574943831164978,-0.6440669088053427,-0.0220692468021918,-0.0943302619649341,0.0,1.0,0.0,0.0
-2.2749911145599357,-0.3683747115421967,-0.6451702523828091,-0.4742923124958229,-0.0192614203592636,0.1268195271796099,0.5383092161341888,-0.824291554188919,1.5970189639286196,-0.0250460654850173,-0.0277197711299888,-0.3536452398456393,-0.224024916090869,-0.2959353017816527,0.2320396633060754,0.4190811583223827,0.7300790554893302,-0.2729853217351287,0.0030876339694357,-0.0605469753908471,0.1055915675197848,-0.508683918103232,-0.0139707742638096,0.0167160617225656,0.0172377439535483,-0.0023474922075523,0.0648005295757231,0.0465991842312074,-0.5870684212687318,-0.3574943831164978,-0.648043443196852,-0.0420679683148964,-0.0890921624856473,0.0,0.0,0.0,0.0
