ra,dec,koi_gmag,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_insol,koi_srho,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
1.0950532321330317,1.1034668578322162,0.7330722859106797,-0.45906922022566377,-0.4216130802753545,1.0526079827408679,0.4846277112248652,-0.24790960105109514,0.48781772637957443,-0.03263885455633329,0.7284986787194692,-0.7248702881353419,1.020020387933464,-0.5099222485016909,0.21749464271320365,-0.31852334299529406,-0.013926241473084017,0.011361528195953177,-0.18526703681184864,-0.14444280782620353,0.1246929923469669,0.17332663668000026,0.0558809580431375,0.07912456607767318,0.06040148523366757,0.04265054319218234,0.015464337550011479,0.0012896000410791194,-0.6752358536457002,-0.4044450271843333,-0.03307177296061019,-0.0863757522671753,-0.14907989329125376,0.0,0.0,0.0,0.0
0.5335756226701386,1.6317060782519428,0.842572885087561,-0.45906922022566377,-0.4775459182786814,0.4140604603277821,1.1122003509433969,-0.12685320274387132,0.06657515705649109,-0.03514191246327074,0.08350585863422208,-0.4221709933985631,0.5109796762010069,-0.4473723129335977,0.22939752363627056,-0.6113506216078032,-0.027354776312680722,0.18284302934808716,-1.1644685255622413,-0.16929434453069803,-0.9235715765915532,-0.7084159791879897,0.06518629027114374,0.23187662227489275,0.10886649708623389,0.10091305746547909,-0.11060295627658064,0.05895508932227731,-0.6357315662817333,-0.4044450271843333,-0.06119772903594048,-0.08883021134591253,-0.15248973644285382,0.0,0.0,0.0,0.0
0.43256872596936735,1.672453553733799,0.8495474455446858,0.8768074495628432,-0.10838918745672343,-0.1665523993433061,-0.38512446707180825,1.6254877760311817,-0.1814661527987255,-0.030780750010558255,2.0629385855478097,-0.9004536956448194,-0.08011600964102472,-0.4045899115976804,0.04027397119199334,-0.15412908131809597,-1.0110268045126847,0.6790241922508369,0.43412914112311646,-0.16426471948286778,-0.3835007091563084,-0.5995154967501105,0.6152157153993685,-1.1746644958748635,0.020459801710423765,0.03081835240906325,-0.15043082736126898,-0.06466814943471211,-0.16966288006143906,0.9511947861557473,-0.501810256318714,-0.08508920989336277,0.4212947420778072,0.0,0.0,0.0,0.0
-0.8094641302912106,0.5991719602640678,-1.242123235547436,2.21268411935135,0.42017613167471646,-0.1784020460549622,-1.6757353693132022,-0.17845101185842593,-0.23492333164683252,-0.037214395865502355,-0.0419664937289882,-0.5060662922117956,-0.14483817181495987,-0.467760810929938,-0.3564887262435553,0.7671637601645351,-0.0759026222483783,0.4077288831480106,0.3012449019484744,-0.12500527281359114,-0.3274869085495876,2.210819533904837,-0.0491588635359333,1.1930218751065722,0.01971630600885631,0.022972035646941814,-0.5247518727984314,0.40031144131820046,-0.17217782833652587,2.306834599495828,-0.5644615778881233,-0.06519686543665992,-0.1808704500092204,0.0,0.0,0.0,0.0
-0.10037503572323724,-1.5816880613001518,0.8858151599217412,-0.45906922022566377,-0.217458221563211,0.9544763851439695,0.07018657616854732,-0.8631142481861648,1.635008784459951,-0.03526702029294657,0.06692423000930788,-0.3646602458549344,0.4771862349158231,-0.4585937492942146,-0.19117093564541005,-0.020558743705372494,0.3370446989192033,0.604208187023527,-1.0087222807914618,-0.1453772889441091,-0.6917994509656356,-0.7294934919179019,-0.04937144418958086,0.029828309633152892,0.05007158581982226,0.04522285117611719,0.07065292938177214,0.013697775275975106,-0.6492683145834156,-0.4044450271843333,-0.017181095865700304,-0.07985057282441503,-0.18750305699975692,0.0,0.0,0.0,0.0
0.42899259512144106,-1.4943135676642134,0.8216492037161819,-0.45906922022566377,-0.4327996478760199,2.190575117879538,-0.7181635535962819,-0.17845101185842593,3.3124950567135496,-0.032811173211214836,-0.07426906059737827,-0.6714740033017423,2.192062108099943,-0.17462613431269844,0.3100726054481654,-0.3099611418662733,-0.021272127657656556,0.33973536005895744,-0.51665845236008,-0.12565864620193365,-0.18325958730546418,-0.8032647864725942,-0.07016534121204072,-0.2173948501000573,-0.4006290431511167,-0.1569658947525658,0.3563544670042177,0.4294568542504162,-0.15585438672086244,-0.4044450271843333,0.04113874248657798,-0.08676308785270755,0.06279890307757378,0.0,0.0,0.0,0.0
-1.2204100263047544,-1.2062509917752609,0.9869462865500697,-0.45906922022566377,-0.46635935067801604,0.28804963794172267,-1.2545388775322501,0.2313546643783221,0.49316344426438513,-0.03472933717049983,-0.015869141379104938,-0.4810510495712927,0.34324213752089994,-0.35154203326218747,0.21220447341406404,-0.5360032516724208,-0.18432625781216402,0.6342745561497366,-1.1415735186411626,-0.10234781344365644,-0.6886524945575991,-0.34658534399116514,0.10377703741059435,0.07927198983444453,-0.03335571477238595,0.0322464329164532,-0.043161407797071304,0.013293761821404243,-0.5951082702063111,-0.4044450271843333,-0.07266493421906052,-0.0877205751107928,-0.17661426217883378,0.0,0.0,0.0,0.0
0.7000265494326328,-1.085098103406716,0.5370871370654366,-0.45906922022566377,0.05661268465309114,0.6940686648285946,1.31925203455344,-1.24612875430574,2.846348457158056,-0.028198585078523856,0.15402784548514242,6.361559700950672,0.11671593376121768,-0.5021064213005622,-9.033688919159005,0.56680825374545,0.831591570629419,-0.22171202986247202,-3.288276690949047,-0.15648585257101572,-0.540012995553564,-0.7013901416113524,0.0282113326670175,0.06803814406215342,0.008778264089189018,0.03539080701885793,0.02734083304721952,-0.079383319296106,-0.5406631178113158,-0.4044450271843333,-0.060209482254219196,-0.09153009223229377,-0.19152677902553766,0.0,0.0,0.0,0.0
0.26016663286005814,-0.47816242170291845,1.0120547041957246,-0.45906922022566377,-0.5614451752836719,1.89979029671086,0.39883468082200896,2.901541286056504,2.5779934193405594,-0.034008227479054215,0.03962702611063905,0.6356222679203622,2.0836060394852964,0.21554518676309692,0.32329802869601815,-1.0891214446071602,-1.8822620921037019,0.8104606265171032,0.6255390683622252,-0.1643401114092044,-0.8990597520845817,-0.8032647864725942,0.0751936909418526,0.0832605765743795,-0.04325368761669998,-0.035421767227906374,0.03468640411313061,0.023801355041753916,-0.6670102877388278,-0.4044450271843333,0.3674456546687197,-0.08905777431128103,-0.1691764091999159,0.0,0.0,0.0,0.0
0.29595300767708393,-0.569897239122927,0.6361258955566271,-0.45906922022566377,-0.4831392020790141,3.225361208469809,-0.8914384535831532,-0.6557307461680523,5.671025787492032,-0.03363678063620919,0.05821241318869948,0.43386345914558183,1.4859831657935347,-0.38573723168030366,0.13020684927738338,-0.4657932024144507,0.35984150860026093,0.5475745825513302,-1.8202739884214942,-0.08985144944107304,-0.7281428746276047,-0.8032647864725942,0.03722200563682205,0.05192668505578748,-0.1477556386548662,0.0839095849808816,0.053733353192619876,-0.02180478464194997,-0.608201528319995,-0.4044450271843333,-0.06993830950369949,-0.08757157735617166,-0.18800924732819932,0.0,0.0,0.0,0.0
